partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
e52325c4-e2aa-4630-84cd-6de7754ad0c4,Business & o. man. consultancy act.,B,F,Ritter Sigrist AG,+41 91 005 89 49,1964-12-11,"Lüthistrasse 564
2759 Bülach",2015-06-16,
47bc187c-99e5-4fb2-9d59-7cf8437b927f,Individual,I,M,Jacques Fuchs,+41 22 872 54 96,1968-04-16,"Huberstrasse 63
7728 Gossau",2021-07-16,
586ad3e4-6809-4171-82cf-8345e1895fed,Individual,I,M,Andri Brun,+41 81 634 25 10,1984-03-30,"Schwarzstrasse 5
9552 Prilly",2015-11-18,
b933128f-305c-494b-ae6a-065d89c48398,Individual,I,F,Paulette Royer,0474388401,2001-04-07,"2, rue de Mahe
87559 Pottier",2021-03-22,
42d7b61c-b0b3-4b6d-8c2a-e6377efa698c,Individual,I,M,Ismet Zürcher,032 580 14 53,1975-10-16,"Hartmannstrasse 93
7364 Basel",2012-03-16,
bbf03225-ccea-4524-accf-9a291ecdefc2,"Rest. cafes, snack bars, tea rooms",B,F,Schärer Egli AG,056 338 38 94,1994-06-18,"Favrestrasse 70
2984 Thalwil",2015-06-16,
e8455a09-e6c4-4325-a9e9-63d66dfb87b6,Individual,I,M,Enrique Steiner,052 969 97 71,1999-08-04,"Toblerstrasse 95
2778 Muttenz",2019-11-10,
838d0661-299d-491a-812f-81400eed2952,Individual,I,F,Jaël Ernst,055 532 34 79,1995-05-30,"Imhofstrasse 1
3267 Zug",2022-01-17,
93e6005a-c45c-46d3-aa97-722aea41ac07,Individual,I,M,Altin Ammann,034 385 39 47,1966-05-22,"Rüeggstrasse 14
4909 Wallisellen",2021-09-12,
cf31ac66-2897-4c74-98f7-f5dcb92d819c,Individual,I,F,Fabia Ritter,062 773 89 39,1958-08-27,"Schmidstrasse 333
9261 Wädenswil",2020-12-24,
424a903b-7ea0-4d80-bc84-622403e9fa3d,Individual,S,,,,,,2023-01-25,
89c3e4fc-2125-4d1b-8351-d30c5f1b752c,Individual,I,F,Emma Hartmann,022 396 12 67,1999-07-20,"Bolligerstrasse 48
1336 La Tour-de-Peilz",2021-12-07,
3cc80702-e3de-4892-a643-2fbca049ccf1,Individual,I,F,Clarissa Sidler,034 495 53 02,1971-07-22,"Hunzikerstrasse 6
6305 Risch",2019-02-03,
bfcbbdf3-79cf-4472-8130-b16ca8e518d6,Individual,I,M,Jeffrey Bieri,+41 21 944 12 44,1971-06-19,"Schwabstrasse 25
6523 Plan-les-Ouates",2016-11-10,
3d76788f-2501-4f2c-b772-df001233da1a,Individual,I,F,Eloïse Rey,+41 55 730 69 12,1992-11-08,"Näfstrasse 3
9191 Davos",2016-09-22,
04c18a1b-171c-4275-846a-5759d164625b,Individual,I,F,Angélique Egli,071 888 22 49,1968-10-12,"Ammannstrasse 84
7158 Versoix",2018-05-21,
7dd764cc-0f58-4da4-8fe7-e82df7a08181,Individual,I,M,Wilfried Martin,+41 34 600 98 39,1986-06-05,"Fankhauserstrasse 2
2548 Gland",2011-01-23,
214bab23-f243-4bca-a3f6-2043bf48baf2,Individual,I,F,Danièle Kunz,071 495 25 44,1967-04-27,"Rothstrasse 28
6562 Monthey",2011-03-26,
dd879e49-95d2-456c-8cef-5fd7e9efc9ec,Individual,I,M,Paulo Seiler,+41 33 636 50 83,2002-07-29,"Zieglerstrasse 87
5842 Lugano",2019-09-18,
fb7e8ddf-205b-464d-b670-23a14c4a6889,Individual,I,F,Marthe Schürch,+41 24 780 10 73,1996-02-21,"Martinstrasse 79
3380 Reinach",2022-02-24,
d05dfe95-e45c-4f5f-b6f6-dbf56ad46e88,Individual,I,M,Umberto Hauser,043 616 66 56,1951-03-02,"Arnoldstrasse 27
4301 Uster",2013-01-01,
9fb16270-b0b0-4160-b322-b0bd9ef1b0f3,Individual,I,F,Charlotte Häfliger,+41 56 517 23 33,1972-04-16,"Leustrasse 52
8869 Sursee",2012-05-09,
38a15670-953c-478b-9997-87a8cd098a04,Computer consultancy activities,B,M,Tobler AG,032 668 88 03,1999-03-04,"Brunnerstrasse 155
4335 Mendrisio",2010-10-29,
a385e214-1824-4ae4-978f-04e8aad4c969,Individual,I,F,Federica Hofmann,+41 24 574 82 43,1977-07-15,"Sennstrasse 48
6781 Emmen",2015-07-13,
a9029312-93bb-4f8a-b327-ac352da7d9a0,Individual,I,F,Sanja Siegrist,026 199 05 30,1997-02-20,"Hugstrasse 39
4254 Gossau",2012-05-30,
949a7ee7-2705-432a-9fcf-2cafb55008e4,Individual,I,F,Jeanine Schaub,+41 24 150 55 77,1989-03-13,"Hotzstrasse 6
6812 Glarus",2016-03-31,
95625d72-8a7e-43ec-ad20-a6e5f17d3ad1,Individual,I,M,Christos Küng,+41 33 936 53 16,1990-07-30,"Hofmannstrasse 2
5747 Montreux",2021-05-24,
cd408fb8-23dc-4556-99b5-dd8db89361ae,Individual,I,M,August Ernst,061 966 90 61,1961-03-30,"Zieglerstrasse 2
8394 Riehen",2010-08-18,
f2904d42-132f-48bc-8646-3f7e2f89c33c,Priv. inv. comp. (non-fin. LCR),B,F,Nohlmans,+49(0)6282796312,1953-11-09,"Gertzstr. 974
95924 Hohenmölsen",2012-07-10,
091821f7-8771-485c-b28f-c90287276516,Individual,I,F,Marcelle Ritter,+41 32 697 37 57,1965-12-09,"Michelstrasse 62
1084 Oberwil",2015-01-07,
aa13ca4d-79e7-4573-bcb0-8457c7a51d0d,Lett. own or leased build. & dwell.,B,M,Burri AG,+41 56 198 25 33,1968-09-27,"Blaserstrasse 8
6807 Spreitenbach",2020-01-27,
8ca07e8e-40e7-4209-9134-ec680826b393,Individual,I,M,Claude Schuler,+41 81 522 03 43,1967-07-06,"Bolligerstrasse 5
1547 Zofingen",2022-04-10,
32c91303-f770-41f9-b70d-0d5baf477d65,Individual,I,F,Cassandra Hofstetter,+41 31 235 47 67,1993-05-18,"Reystrasse 2
7615 Langenthal",2012-01-23,
343faafa-2392-4075-b053-bd85bea5c5fb,Individual,I,F,Marlène Arnold,+41 55 635 65 83,1992-01-02,"Schwarzstrasse 8
9759 Suhr",2015-09-20,
b6270376-ea22-413b-930a-c81e17718d6a,Individual,I,M,Nino Wirz,071 830 60 21,1963-02-23,"Kunzstrasse 91
7532 Horw",2018-03-13,
5738a52f-01a1-43db-9d71-c8076da86fbb,Individual,I,F,Manuela Hess,+41 62 034 24 72,1992-01-07,"Wegmannstrasse 93
4688 Aarau",2020-05-23,
86966005-53c7-4d2d-9f59-fdedbe725a14,Individual,I,F,Filomena Kägi,062 053 38 11,1954-10-25,"Hoffmannstrasse 50
9415 Horgen",2019-02-23,
f63a565e-b12e-4dee-aea2-97b1972f4427,Individual,S,,,,,,2022-04-20,
b479b461-5dcf-4042-ac87-73b1e87a31c8,Individual,I,F,Antonietta Fischer,043 922 60 52,1983-12-27,"Zimmermannstrasse 49
4389 Locarno",2016-02-15,
befc2c0d-2a8b-473d-bb2e-ad28c8425f3e,Individual,I,M,Bryan Winkler,+41 31 204 36 83,1999-01-14,"Widmerstrasse 25
9813 Wohlen",2021-08-27,
a00496a6-58e9-4374-a63f-8532b01a2546,Individual,I,F,Nadja Brun,061 152 80 61,1952-04-20,"Kohlerstrasse 21
4174 Thalwil",2016-08-25,
dd9af500-117e-4aaa-bade-92438e4ae248,Individual,I,F,Blanka Stauffer,+41 44 336 59 43,1998-07-13,"Baumannstrasse 580
7227 Horw",2021-11-18,
8ff07433-b2cd-44b7-8c5a-fa7a8a53f15f,Individual,I,M,Karim Fehr,+41 44 891 14 87,1983-09-04,"Weberstrasse 15
7834 Schlieren",2010-07-02,
3921e9b8-d5d3-4009-9ef5-223a8dbede03,Individual,I,M,Micha Hoffmann,043 079 56 53,1998-12-19,"Huberstrasse 339
8570 Lenzburg",2011-06-28,
2e6b9b0c-fae2-4e97-b387-d83db931a26e,Individual,I,M,Gerardo Bolliger,+41 34 884 98 25,1965-03-22,"Steffenstrasse 29
7444 Steffisburg",2017-09-27,
e9a412ac-a274-4596-ba37-b979350ceb0d,Individual,S,,,,,,2021-01-07,
aeccdd38-fef1-4214-bee9-91128ff2a90d,Individual,I,M,Riccardo Betschart,056 835 60 55,1980-11-10,"Schärstrasse 10
6135 Freienbach",2022-01-19,
119fcdeb-9156-4705-9973-3729df333d76,Individual,I,M,Gustav Schürch,026 026 85 47,1971-01-06,"Gerberstrasse 5
4990 Volketswil",2018-04-21,
daaebb28-673c-4a3e-af05-69f303e69a5d,Individual,I,M,Georg Schenk,+41 32 048 77 97,1975-07-28,"Ackermannstrasse 70
6069 Oftringen",2015-05-28,
9adf5b87-550d-4060-bc13-97dad294160a,Individual,I,M,Jean-Pierre Zbinden,+41 56 398 96 87,1957-02-07,"Leunbergerstrasse 6
5548 Aigle",2019-01-03,
b0ba4cd0-2c95-4f72-8778-a77c2caed91a,Individual,I,M,Tarik Ferrari,081 863 23 14,1976-09-01,"Zinggstrasse 73
1674 Volketswil",2022-02-25,
49fcf4e0-e6b1-4412-8aa3-32a7134584d6,Individual,I,F,Annalise Ackermann,041 636 54 29,2000-07-27,"Ernistrasse 725
4788 Frauenfeld",2018-11-09,
1454b53d-cc48-4469-85b6-f0f7ff5258d6,Individual,I,F,Murielle Schär,+41 56 659 58 70,1952-09-05,"Blumstrasse 6
8352 Emmen",2019-12-18,
5d9af7e2-f8ff-44c0-b8c7-2e3bd055cc7e,Individual,I,F,Romina Schoch,081 586 30 97,1978-09-28,"Hodelstrasse 71
2408 Rapperswil-Jona",2016-07-25,
4e822529-8891-463f-aaa1-9821cc186448,Individual,I,M,László Frei,+41 71 847 24 89,1983-01-23,"Bucherstrasse 308
2090 Sarnen",2017-08-05,
0c4b3d3d-6950-4ee4-a2e7-eb6cbcff7162,Individual,I,M,Benjamin Bolliger,024 517 16 97,1957-02-02,"Bieristrasse 807
1249 Le Grand-Saconnex",2022-03-19,
505efae3-7f76-44ac-869e-b20d7f84b18b,Individual,I,F,Marija Hofmann,081 259 70 09,2000-05-08,"Lüthistrasse 9
9469 Mendrisio",2015-04-05,
d561109b-4a46-4d15-b6b4-43e2ffa69859,Individual,I,F,Diana Jost,+41 52 117 97 31,1966-04-09,"Haasstrasse 587
6681 Küssnacht",2015-08-25,
7878ecf6-a462-443a-adb9-a0672dde32d3,Individual,I,M,Rui Scheidegger,041 861 03 42,1956-11-13,"Zbindenstrasse 93
9225 Spiez",2022-09-02,
45f979ae-9d8a-41c5-be16-508628b57d9d,Individual,I,M,Niko Berger,+41 71 356 36 87,1998-02-15,"Hofmannstrasse 145
6961 Ecublens",2019-07-04,
ba7fcca8-4d8c-4b7e-917c-f5d1b53da24f,Individual,I,M,Othmar Kunz,044 843 56 16,1966-03-13,"Eglistrasse 89
6279 Oberwil",2011-04-14,
87163cb4-de34-41ec-b102-6b67aab5dabb,Individual,S,,,,,,2022-09-21,
f3c444de-bddc-40b9-94e4-8fc3cb477ade,Individual,I,F,Heiderose Stahr,01273 752272,1973-02-08,"Kohlplatz 85-57
29222 Ochsenfurt",2012-05-28,
3db495c1-03ca-4bde-9f28-8106a3ee0fde,Individual,I,F,Matilda Moser,+41 31 691 18 64,1976-03-21,"Benzstrasse 21
9406 Yverdon-les-Bains",2022-03-21,
659afa8d-eeb8-4d93-a076-54189b944c58,Individual,I,M,Kilian Zehnder,061 609 15 65,1976-03-09,"Langstrasse 99
5853 Glarus",2020-09-14,
6804f0b4-7002-4b5a-a9d9-8a69ab360d23,Individual,I,M,Guido Studer,061 057 74 80,1980-05-28,"Fischerstrasse 62
9904 Burgdorf",2020-06-04,
eddb605d-790a-41a5-842c-b6e3c88d7308,Individual,I,M,Berat Hauser,032 380 79 26,1993-03-01,"Schwabstrasse 66
4617 Ittigen",2022-12-20,
ca761b58-d6c8-42e2-bee3-0c1b58a5ccd4,Individual,S,,,,,,2024-03-21,
d3fce899-b180-4d41-812a-28042ccbaceb,Individual,I,F,Tânia Stauffer,032 072 11 89,1969-08-30,"Lustenbergerstrasse 7
1189 Lutry",2011-08-12,
28a1437a-70db-4a0f-a627-980dfbeae07e,Individual,S,,,,,,2019-01-07,
abd44f93-1401-4b0d-9216-eaf3acbd445b,Individual,S,,,,,,2012-09-04,
22e279ad-45d4-44f5-af93-a41385b8ed4e,Individual,I,M,Lenny Lanz,+41 31 318 29 44,1992-03-22,"Lustenbergerstrasse 88
7403 Crans-Montana",2011-04-03,
3804c036-ea1c-4814-8da7-ea0858e6d82c,Individual,I,F,Tanya Bachmann,+41 22 490 60 78,1971-04-16,"Freystrasse 3
9293 Crans-Montana",2019-02-24,
5bf55e41-2ce1-4b89-9d86-80d0a4c8734f,Individual,I,F,Marlen Bühlmann,+41 41 476 89 16,1979-04-26,"Siegriststrasse 3
9641 Küssnacht",2015-02-28,
2c9d48d4-8857-4772-beb3-92f59706e8ef,Individual,I,M,Jaron Bachmann,034 236 42 84,1986-08-12,"Grobstrasse 4
5783 Wald",2018-07-19,
8ee9d45f-ed9a-49a2-a67d-b0175fb70a96,Individual,I,M,Jayden Meier,+41 34 507 81 67,1971-10-06,"Toblerstrasse 58
1634 Gland",2015-08-02,
4af221c5-ff60-4a39-9367-8d1555c77cf6,Individual,I,F,Sibylle Ammann,+41 24 312 54 05,1980-05-02,"Jäggistrasse 53
5518 Arbon",2013-11-04,
1edd9baa-9833-4daa-bd13-9a3f15282c23,Individual,I,F,Annemarie Erni,+41 33 723 10 67,1953-05-10,"Vogtstrasse 48
1733 Arth",2015-06-05,
890c6a97-8605-4f1a-8626-b6a8362190a1,Individual,I,F,Lou Lustenberger,+41 55 545 87 86,1953-06-02,"Wirzstrasse 237
5784 Montreux",2014-11-28,
8451b0fa-dd0c-4ff6-9124-dae84e0aa2c8,Management of real estate,B,M,Wyss & Cie.,027 167 07 85,2002-08-22,"Spörristrasse 5
1377 Gossau",2016-02-10,
da6cf1ae-244c-469a-9f1a-11ddd3eefc30,Individual,I,M,Hans-Theo Döhn,+49(0)1326 71588,1999-03-11,"Heidelore-Kroker-Straße 6/4
14695 Wertingen",2010-07-24,
eadc9e09-81cc-4ba2-a625-f03b5118eb00,Individual,I,M,Silas Herzog,+41 62 387 76 07,1986-08-28,"Roosstrasse 9
1014 Neuenburg",2019-01-29,
3c7d7491-61f9-4993-b968-bc0ba46dff4f,Individual,I,M,Abdullah Hauser,+41 32 801 79 94,1958-08-05,"Hoffmannstrasse 6
8330 Adliswil",2019-01-03,
f729cb02-16ba-4ef0-af85-bddb90533c6c,Individual,I,F,Larissa Steinmann,+41 34 339 39 25,1979-11-29,"Bernasconistrasse 81
9621 Chur",2015-03-24,
90a4a58a-c7db-4f5f-a6f3-ec0e5ed9a605,Individual,S,,,,,,2018-12-15,
d360ba83-1760-4329-9340-20459b40508e,Individual,I,F,Margreth Leu,+41 43 918 67 76,1980-07-17,"Lustenbergerstrasse 502
7993 Langenthal",2010-05-22,
8ec7b566-02a1-479d-b4a5-8ede73c40665,Individual,I,M,Bekim Keller,032 132 27 30,1983-01-03,"Schwabstrasse 59
7830 Neuenburg",2010-03-31,
5c690fd8-3a57-42f7-8a13-692badaf2a15,Individual,I,M,Isaac Fabre,+33 (0)5 81 36 58 04,1966-12-21,"65, rue de Riou
32623 Parent-les-Bains",2020-11-29,
83f6f4cf-5575-4f71-9efd-fc0e79adac84,Individual,I,F,Janina Lang,052 705 53 52,1993-09-17,"Grafstrasse 211
7674 Volketswil",2016-03-13,
f3a6a944-0df1-43c6-8e94-c47d3aa2ef65,Individual,I,M,Zeno Bühlmann,+41 55 237 04 67,1976-07-11,"Zürcherstrasse 40
6373 Ebikon",2019-08-14,
65f929be-2b22-4629-a9fc-767b34b74d85,Individual,S,,,,,,2015-05-07,
95ebf07a-f087-40f8-8462-5e8518e8a416,Individual,I,M,Lenny Bucher,+41 62 621 71 28,1988-06-29,"Meisterstrasse 58
9673 Val-de-Travers",2018-10-30,
5d35e477-0f13-48a5-bbb1-f35b7bcf6891,Individual,I,F,Margot Maillet,+33 8 03 32 41 78,1990-02-09,"4, chemin Deschamps
61897 BourgeoisVille",2013-09-21,
807dc066-a4fa-42d3-b88e-c58dc4668f95,Management of real estate,B,F,Wirz & Söhne,+41 32 709 23 67,1998-07-15,"Kaiserstrasse 63
4708 Onex",2014-03-19,
2ab163d1-28c5-4145-8af1-b8d9b4a3f791,Individual,I,F,Melissa Walker,+1-812-382-0310x582,1994-12-28,"708 Dominguez Garden Apt. 204
West Cody, PR 05232",2013-11-26,
60819538-45b5-498b-aa38-26a0b9423b06,Individual,I,F,Elena Sigrist,033 050 69 27,1966-03-14,"Baderstrasse 8
4378 Montreux",2014-09-14,
6fe02cd4-5d8b-4152-b648-a63de2e01146,Individual,I,F,Giuseppa Lanz,026 297 94 35,2001-09-24,"Walderstrasse 587
2143 Gland",2013-09-16,
d418b24c-22d9-433d-81f5-1770eb22f422,Individual,I,M,Georgios Felder,044 198 39 53,1954-10-13,"Wolfstrasse 10
3283 Martigny",2017-03-20,
3118109d-dd58-4be3-b468-a193bc04c585,Individual,I,M,Ledion Gloor,+41 61 222 52 42,1972-05-15,"Fuchsstrasse 3
3948 Frauenfeld",2016-06-21,
c3d71219-b9f1-410b-ac1d-b74efc789922,Individual,I,M,Markus Furrer,+41 43 615 87 52,1951-09-26,"Studerstrasse 86
2145 Bernex",2018-01-11,
a3dc71de-e956-4fae-89fc-10e3e94f0efe,Individual,I,F,Marlis Wehrli,044 571 78 26,1995-05-04,"Scherrerstrasse 78
5134 Langenthal",2013-12-22,
3717b8bc-30b6-44fd-8978-af6d82e7190d,Dental practice activities,B,M,Baumann Roth AG,027 259 31 59,1991-06-15,"Wagnerstrasse 48
5419 Steinhausen",2011-03-26,
2ebc36de-8ac8-4748-8c9d-3f5164d6630d,Individual,I,F,Karen Fuchs,+41 43 733 12 33,1972-04-27,"Mäderstrasse 79
2010 Münchenstein",2015-01-10,
832fb6e2-cc8b-4b51-858b-93a009e80348,Individual,I,F,Dagmar Jost,056 549 95 11,1962-01-10,"Kälinstrasse 12
9722 Dietikon",2017-02-01,
34592a5e-9bd6-4eee-8381-dffa8a52b0d2,Individual,I,M,Samuele Studer,+41 24 833 52 21,1964-09-23,"Leunbergerstrasse 202
8155 Freiburg",2021-09-11,
8b54bac4-1410-4eaf-88d4-669945a595f3,Individual,I,M,Hans-Ulrich Vogt,+41 21 964 57 97,1973-09-23,"Rüeggstrasse 114
8277 Vevey",2013-12-14,
0449efd2-0098-4336-b466-3a628ad1e3d4,Individual,S,,,,,,2016-05-23,
e4332945-9148-4271-bcb1-29b5ed637fad,Individual,I,M,Ivo Kern,+41 41 766 32 34,1955-05-13,"Walderstrasse 398
8025 Steffisburg",2020-10-10,
971f6f3f-d54c-487a-8604-0f1d7fd72d80,Italian static Fiduciaria,B,F,"Wallace, Marquez and Lawson",001-524-200-3819x531,1968-04-15,"477 Jacqueline Rue Suite 532
Port Robertland, MI 37467",2020-02-27,
61413560-f6a9-4814-a91d-0240c686880e,Human health activities,B,M,Grob GmbH,041 457 15 78,1993-08-04,"Maierstrasse 89
6227 Luzern",2018-11-17,
fc85c1f2-c3b7-4370-a767-f70bb9ecb8ba,Individual,I,F,Ronja Grob,+41 61 525 65 57,1966-02-10,"Betschartstrasse 60
7479 Wil",2018-06-25,
74801803-8793-4886-b56f-0dcd0f9e2a9b,Individual,I,M,Jean Haas,+41 56 922 50 00,1983-09-17,"Kernstrasse 44
5362 Illnau-Effretikon",2015-11-18,
d091e230-1e2f-40e2-a4cc-c411072141e0,Individual,I,M,Muhamed Walder,+41 22 494 04 21,1961-11-01,"Grafstrasse 12
2214 Yverdon-les-Bains",2015-03-13,
7a4725f9-0504-4ccf-95e4-5cb537c37a30,Individual,I,F,Ann Hodel,024 963 74 75,1964-12-20,"Schlatterstrasse 852
9556 Brig-Glis",2020-03-05,
c0d20d20-a43f-45df-8c35-f9c46735e937,Lett. own or leased build. & dwell.,B,F,Koch Schwarz & Co.,071 427 05 40,1983-09-30,"Braunstrasse 5
2158 Siders",2011-10-13,
da8ded39-703a-4c03-8287-cd83af80609f,Individual,I,M,Mihajlo Senn,044 464 00 43,1965-01-24,"Stutzstrasse 30
4943 Yverdon-les-Bains",2018-12-07,
81473e78-58a8-422c-9039-60d9bf98a6ef,Individual,I,F,Rosetta Erni,043 781 42 96,1998-02-26,"Huberstrasse 50
6017 Genf",2013-04-25,
9db2723b-b75e-49ea-b72e-f179c1acd8d4,Individual,S,,,,,,2018-05-14,
7722461a-70ee-4d98-99da-3c2ff2bc588b,Individual,I,F,Anne-Laure Imhof,043 506 09 36,1952-09-09,"Steinerstrasse 41
3218 Kreuzlingen",2011-01-04,
1a698361-f0c6-4b6d-8d65-de1cf7196f4b,Individual,I,F,Matilda Tobler,022 616 48 33,1974-06-07,"Wolfstrasse 99
8999 Schwyz",2016-06-02,
0d4c9eac-b243-4467-bacc-002ba2ad185a,Individual,I,M,Ferdinand Knecht,027 569 64 11,1986-10-08,"Bühlerstrasse 78
5000 Sitten",2017-10-14,
665d9853-ce91-48ce-a21f-989759dec678,Other human health act. n.e.c.,S,,,,,,2023-04-08,
db489e51-3b96-491f-b599-3fa75749f037,Individual,I,M,Jonathan Benz,032 972 07 15,1979-07-20,"Beckstrasse 49
4193 Gossau",2018-08-18,
0c827512-6f03-4550-ae7c-e3aa03c7d25d,Individual,I,M,Alfred Lanz,031 654 90 88,1966-03-03,"Vogelstrasse 439
9466 Locarno",2019-08-20,
5b84f6f8-a46e-4344-9fc4-d86998d6ac5d,Individual,I,F,Raquel Stöckli,+41 34 489 20 10,1961-02-25,"Lehmannstrasse 96
8132 Wald",2021-12-03,
077398b5-697f-454b-ad0d-4de4a7b451b2,Individual,I,F,Brigitta Winkler,+41 34 574 15 28,2002-10-13,"Kochstrasse 64
4930 Locarno",2014-06-25,
0e95cad6-4ee3-49a7-a1cb-bf3502ffd5b5,Individual,I,F,Myriam Sutter,061 008 61 81,1956-02-13,"Itenstrasse 2
9236 Meyrin",2020-07-27,
c7284566-b272-42c3-91fa-ff20656c0a9f,Individual,I,M,Emanuel Schoch,+41 22 412 97 26,1970-11-23,"Schallerstrasse 13
4488 Steinhausen",2018-07-24,
13d90649-d34f-4435-bed9-45eda2f8c670,Individual,I,F,Marianne Schneider,0564977715,1998-10-27,"2, chemin de Martins
30305 Roux",2010-01-18,
2b7d731b-02ef-4879-92d7-6d46014d816a,Individual,I,F,Nadia Stucki,+41 44 971 90 43,1982-07-31,"Michelstrasse 36
4527 Ebikon",2022-02-13,
d8e12ec9-8d17-4ffd-b44a-a857d2cce1d1,Individual,I,F,Maryse Langlois,+33 4 68 08 14 97,1987-08-13,"25, boulevard Delorme
90573 Lecomte-sur-Guillou",2014-05-16,
0c4ce8b1-9677-4f72-a617-755b22913459,Individual,I,F,Vivien Fankhauser,+41 21 240 55 38,1999-07-07,"Vogtstrasse 19
9938 Vernier",2010-09-25,
c83ff408-a553-4976-b1b7-b99a515fde39,Individual,I,M,Eckhard Gumprich,+49(0)7270 52567,1969-06-24,"Mentzelring 3894
78605 Stadtroda",2015-07-29,
dd512341-d152-44db-b06d-6a9287755818,Individual,I,F,Eileen Parker,001-281-955-9042x20768,1983-12-25,"Unit 5345 Box 9683
DPO AE 13385",2016-11-02,
a1271cf5-0905-4079-882e-81fdbfaf5389,Individual,I,F,Ayse Schneider,+41 32 810 61 10,1970-06-14,"Martinstrasse 7
2356 Delsberg",2018-10-14,
6ef36191-69e5-47f7-851e-8f9bd0116f69,Individual,I,F,Pamela Summers,+1-859-744-1823,1991-01-29,"USCGC Mack
FPO AP 36397",2014-06-02,
3fb79308-72c0-4446-beaa-1efb8b4644d8,Individual,I,F,Rosemarie Eichenberger,+41 41 583 80 19,1961-11-23,"Burristrasse 35
9286 Chêne-Bougeries",2020-11-22,
6bdef2a5-0142-4db2-ad08-fddbb665a157,Individual,I,M,Cyril Stadelmann,+41 32 649 44 68,1987-03-10,"Scheideggerstrasse 46
5179 Montreux",2020-01-21,
2a7a4809-0ef2-40aa-af5b-93daeee1dec3,Individual,I,F,Judith Hofmann,+41 44 549 08 52,1976-05-28,"Gutstrasse 90
4113 Bellinzona",2012-01-11,
fda0cbcd-e4b5-4cad-979b-f53f76cbbbc4,Individual,S,,,,,,2018-05-17,
ce5a4d5f-4135-42cb-a4f5-bbac8e960b21,Individual,I,F,Elisabeth Brun,+41 26 268 42 48,1992-01-03,"Gfellerstrasse 55
6690 Aarau",2020-04-29,
09f4a7a5-6702-4f74-8621-ece7bc791273,Individual,I,F,Hana Braun,+41 34 263 51 86,1984-04-26,"Schürchstrasse 7
4791 Worb",2014-09-23,
05e54b69-f95c-4f65-9ed0-6be809d6a1a7,Individual,I,F,Annette Wenger,+41 61 232 95 32,1984-12-16,"Favrestrasse 21
6767 Prilly",2019-08-14,
ebb43066-da3a-4b48-ad0a-1e8b83c8b846,Individual,I,M,Hansruedi Hartmann,+41 32 484 76 28,1967-09-21,"Hodelstrasse 2
5998 Versoix",2013-01-03,
a0970ab6-ba62-4ed1-a9da-a6ea869bc7dd,Individual,I,M,Zlatko Steiger,+41 43 935 86 65,1976-05-24,"Mayerstrasse 5
7416 Herisau",2017-03-06,
87844903-165e-4c75-a75a-afdc6c94114f,Individual,I,F,Cheyenne Perry,(977)573-5044,1964-01-12,"USS Evans
FPO AA 46584",2020-06-02,
090438ef-b97f-4dda-a3d5-54055d2e305b,Individual,I,F,Biljana Lüthi,043 310 04 77,1973-09-07,"Schumacherstrasse 7
8232 Versoix",2018-03-30,
c933c5d5-7d00-49c9-9d61-004a6ab1ef69,Individual,I,M,Elio Herzog,+41 41 661 99 93,1957-10-14,"Stuckistrasse 62
6554 Stäfa",2018-03-03,
4f907cc9-39a3-4d97-91a9-33558538d2ff,Individual,I,M,Alan Wüthrich,056 504 45 94,1951-05-13,"Staubstrasse 793
1646 Vevey",2019-04-07,
59da2dfa-5331-4e0e-94d1-16ade1e10bab,Individual,I,F,Sabrina Mettler,+41 31 158 76 15,1955-11-05,"Hoffmannstrasse 62
3529 Renens",2015-01-19,
6d82e9ea-6664-475c-a107-348aeaa38569,Individual,I,,Astrid Gross,+41 43 821 69 23,2001-07-25,"Winklerstrasse 45
5634 Emmen",2020-09-29,
cd301280-2263-4fd1-88d3-f6bdc4fad4d4,Individual,I,M,Swen Herzog,+41 33 013 06 37,1964-10-26,"Joststrasse 56
5331 Steinhausen",2018-06-27,
a843729a-2265-4142-a6fd-ca08cd6e71f3,Individual,I,F,Martine Vidal,0345500194,1961-10-02,"16, boulevard de Pires
80782 Rossi",2022-05-19,
c4fc0775-db68-4951-8ff2-0f2ccd595bcf,Individual,I,F,Antonina Zingg,024 009 36 28,1950-01-27,"Ackermannstrasse 39
3667 Küssnacht",2011-06-19,
7327babf-32e6-454c-abbd-716c85fb9e4b,Individual,I,F,Annelies Eugster,+41 52 839 68 72,1983-02-25,"Martistrasse 7
4634 Münchenbuchsee",2010-10-12,
89eb4f0b-a754-4f9a-a39e-163a2e3f0fa1,Individual,I,F,Magdalena Kälin,071 048 73 56,1981-06-17,"Moserstrasse 8
7981 Allschwil",2013-02-03,
f96a5df4-2f91-4d7e-9bf4-bb20b3d64a05,Individual,I,M,Gökhan Portmann,+41 24 139 62 60,1986-08-19,"Friedlistrasse 12
9670 Pully",2011-05-19,
8b9900cf-6dec-41e3-a20a-ea73dad89a34,Individual,I,F,Élodie Poulain,+33 (0)4 86 19 72 70,1984-08-19,"avenue de Étienne
03900 Lebon",2021-05-04,
19dd0788-37b3-4262-8fad-955eaab6aa94,Individual,I,F,Cheyenne Schneider,061 852 81 01,1955-07-09,"Stuckistrasse 93
3073 Worb",2010-07-30,
